text,label
"Je dois dire qu' une partie du groupe PPE s' est un peu moquée du monde sur ce sujet .",Scotland
"Il est opportun de faire une distinction entre les affaires concernant le personnel , qui relèvent de la responsabilité du Bureau , et celles qui concernent les députés , relevant de la responsabilité plénière .",Scotland
"L' amendement 2 aurait réglé cette question s' il n' avait pas été rejeté .",Scotland
"Je suis déçu car les démocrates chrétiens et les socialistes ayant associé leur nom à cet amendement 2 , celui-ci aurait pu être voté et couvrir dès lors ce problème .",Scotland
"Comme l' a souligné M. Gil-Robles , et comme je l' ai dit précédemment , nous sommes arrivés à un point où l' accord interinstitutionnel concernant l' OLAF s' applique à la Commission , au Conseil et au personnel de cette institution mais pas aux députés européens .",Scotland
"Nous qui représentons l' institution qui , à juste raison , a fait grand cas de la lutte antifraude dans les institutions européennes , comment les citoyens d' Europe pourront -ils comprendre que les seuls avec qui l' OLAF n' est pas parvenu à un accord en matière d' enquêtes internes sont les députés du Parlement européen ?",Scotland
"Cela nous met dans une situation intolérable .",Scotland
"Madame la Présidente , la question ne porte pas sur le procès-verbal mais sur le problème qui y est mentionné .",Scotland
"Il me semble en effet que la confusion de beaucoup d' entre nous au cours du vote d' hier s' explique par le fait que le président a clos le vote trop rapidement .",Scotland
"Et les personnes en train d' appuyer sur le bouton se sont rendues compte que leur vote n' était pas enregistré .",Scotland
"La Présidente et le vice-président pourraient -ils en prendre bonne note et évoquer avec les services des actes de la séance plénière la nécessité de laisser un temps suffisant entre l' ouverture et la clôture des votes .",Scotland
"Monsieur le Président , il est regrettable que notre débat d' aujourd ' hui se déroule à nouveau en l' absence d' une décision du comité qui se réunit actuellement à Bruxelles .",Scotland
"Il est également regrettable que ce débat ait pris cette tournure hystérique dans certaines régions d' Europe , le tout alimenté par certains médias , notamment ceux basés à Londres .",Scotland
"Je me demande si le commissaire peut déclarer , dans son discours récapitulatif , que l' élevage et l' abattage des bovins atteignent actuellement le même niveau de qualité dans tous les États membres .",Scotland
"Les conditions fixées par l' Union européenne ont été respectées , et pourtant nous ne sommes pas encore en mesure d' exporter nos produits .",Scotland
"Nos agriculteurs s' interrogent à juste titre sur l' intérêt de toutes les souffrances qu' ils ont endurées pour répondre à ces conditions très sévères .",Scotland
"À quoi bon prolonger ce débat pendant des années et mettre en place une Agence européenne pour l' alimentation si ses recommandations ne sont pas mises en uvre ?",Scotland
"La question soulevée ici est la suivante : si nous définissons des normes européennes , nous sommes en droit d' attendre qu' elles soient acceptées par les États membres participants .",Scotland
"Les consommateurs doivent être protégés sur le plan de la sécurité alimentaire , mais ils ont également le droit de faire des choix , et ils sont suffisamment intelligents pour le faire .",Scotland
"Je suis tout à fait convaincu , en tant qu' habitant d' Angus , situé au cur de la région écossaise d' Aberdeen où est produit le buf Angus , que les consommateurs français et les autres choisiraient le buf écossais s' ils en avaient le droit .",Scotland
"Monsieur le Président , j' ai certes écouté avec plaisir certaines interventions aujourd ' hui , et plus particulièrement le discours d' ouverture de M. Donnelly qui semblait critiquer l' incapacité des gouvernements français et britanniques à trouver une solution à cette escalade de guerre commerciale .",Scotland
"Je rappellerai à M. Donnelly que ces deux gouvernements sont des gouvernements socialistes .",Scotland
"Nous venons d' apprendre que le ministre britannique de l' Agriculture n' a même pas rencontré son homologue français , ce qui est ridicule lorsque vous considérez le déchaînement de passions dans cette guerre commerciale .",Scotland
"Cela sera considéré comme l' une des plus grandes erreurs agricoles du siècle .",Scotland
"Nous sommes furieux en apprenant que la France est également touchée par l' ESB - 22 cas ont été répertoriés cette année .",Scotland
"Pourtant , même des animaux blessés et malades qui meurent dans les exploitations agricoles sont transformés et leur suif est introduit dans l' industrie pharmaceutique , dans l' industrie cosmétique et par conséquent dans la chaîne alimentaire .",Scotland
"D' autres orateurs l' ont déclaré avant moi , les règles du jeu ne sont pas les mêmes pour tout le monde .",Scotland
"J' espère que nous pourrons trouver une solution diplomatique , et nous devons faire tout ce qui est en notre pouvoir pour cela .",Scotland
"J' en appelle à la Commission et au gouvernement du Royaume-Uni pour faire pression sur la France afin qu' elle se range aux conclusions rendues plus tard cet après-midi par le comité scientifique directeur , quelles qu' elles soient ce soir .",Scotland
"Je pensais avec innocence et naïveté que lorsque le Comité scientifique directeur s' est réuni la semaine dernière et a fait sa déclaration , qui a d' ailleurs a été faite par M. Pascale , de nationalité française , en tant que président de ce Comité , indiquant la position unanime de ce Comité quant au fait que le buf britannique est aussi sûr que n' importe quel autre buf d' Europe ou même plus sûr que n' importe quel autre buf du monde , c' était le sommet de la pyramide .",Scotland
"Je ne pensais pas que l' on pouvait aller au-delà .",Scotland
"À présent , M. Byrne nous dit que nous avons juste besoin de quelques jours de discussion supplémentaires .",Scotland
"Bien , il me semble que trois mois se sont écoulés depuis le 1er août durant lesquels les Français et les Allemands ont défié la législation européenne .",Scotland
"Êtes -vous en train de me dire , Monsieur Byrne , qu' au cours de ces trois mois pendant lesquels l' agence française de sécurité de la santé alimentaire préparait un énorme dossier , elle n' a pas étudié les implications techniques comprenant la traçabilité , les tests , les produits dérivés , les contrôles et l' étiquetage ?",Scotland
"Êtes -vous en train de me dire que maintenant , juste après la déclaration unanime du Comité scientifique directeur , elle veut d' autres éclaircissements techniques sur ces points ?",Scotland
"Cela semble ridicule .",Scotland
"Que demande-t -elle exactement ?",Scotland
"Nous avons entendu M. Martinez remettre en question la compétence du Comité scientifique directeur .",Scotland
"M. Martinez sait -il que l' AFSSA , l' Agence française de sécurité sanitaire des aliments , dispose d' un budget annuel de 52 millions d' euros et que son conseil d' administration est composé à 50 % de personnes nommées par le gouvernement français et à 50 % de personnes représentant les agriculteurs , les détaillants et les distributeurs du secteur alimentaire ? Et vous , Monsieur le Commissaire , le savez -vous ?",Scotland
"Interrogeons -nous donc quant à leur compétence .",Scotland
"Les plus hauts responsables français nous ont assurés à Paris que c' était bien la science et non le protectionnisme qui était à la base de tout ceci .",Scotland
"Mais , d' après moi , cela a des relents de protectionnisme commercial pur , c' est à présent évident .",Scotland
"Savez -vous que c' est de cette manière qu' est dirigée l' AFSSA , Monsieur Byrne ?",Scotland
"D' une manière générale , je trouve le rapport de Mme Smet et la plupart des amendements de la commission tout à fait acceptables et dignes d' être soutenus .",Scotland
"D' autres ont fait allusion aux propositions visant à couvrir pour la première fois des activités et à des secteurs particuliers par des réglementations sur le temps de travail .",Scotland
